MODEL,OA_DATE,ITEM_CODE,QTY,UNIT_PRICE,BASIC_VALUE,ITEM_DESCRIPTION
ACR SPARES,2022-07-14,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-07-14,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-14,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-15,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-15,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-15,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-15,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-16,993.00.311.00.,48.0,93.0,4464.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-07-16,082.08.000.50.,20.0,6137.0,122740.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-16,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-16,082.04.030.50.,50.0,1509.0,75450.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-16,082.08.000.50.,24.0,6137.0,147288.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-16,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-16,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2022-07-16,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-16,084.19.001.50.,12.0,2975.0,35700.0,GASKET SET KC4
ACR SPARES,2022-07-18,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-07-18,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-18,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-18,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-19,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-19,336.40.401.50.,9.0,6408.0,57672.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-19,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-19,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-19,082.03.110.50.,11.0,2944.0,32384.0,PISTON KC/KCX
ACR SPARES,2022-07-19,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-07-19,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-19,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-19,082.04.030.50.,50.0,1509.0,75450.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-20,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-20,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-20,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-21,082.08.000.50.,15.0,6137.0,92055.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-21,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-07-21,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-21,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2022-07-21,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-21,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-22,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-07-23,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-23,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-23,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-25,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-25,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-26,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-07-26,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-27,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-29,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-29,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-29,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2022-07-29,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-29,084.19.001.50.,1.0,2975.0,2975.0,GASKET SET KC4
ACR SPARES,2022-07-29,084.19.001.50.,6.0,2975.0,17850.0,GASKET SET KC4
ACR SPARES,2022-07-29,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-07-30,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-07-30,082.03.110.50.,36.0,2944.0,105984.0,PISTON KC/KCX
ACR SPARES,2022-07-30,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-30,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-30,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-30,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-07-30,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-30,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-07-30,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-31,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-07-31,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-02,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-02,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-03,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-03,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2022-08-03,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-03,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-03,082.08.000.50.,3.0,6137.0,18411.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-03,082.08.000.50.,2.0,6137.0,12274.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-03,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-03,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-03,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-03,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-04,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-04,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-04,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-08-04,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-04,084.19.001.50.,4.0,2975.0,11900.0,GASKET SET KC4
ACR SPARES,2022-08-05,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-05,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-05,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-05,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-08-05,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-05,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-05,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-08-05,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-08-05,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-06,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-06,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-06,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2022-08-06,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-06,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-09,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-10,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-10,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-10,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-10,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-08-11,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-08-11,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-11,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-11,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-12,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-12,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-12,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-13,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-13,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-13,082.04.030.50.,50.0,1509.0,75450.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-13,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2022-08-17,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-18,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-18,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-18,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-18,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-08-19,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-08-19,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-19,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-19,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-20,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-20,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-20,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-08-20,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-20,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-08-22,084.19.001.50.,1.0,2975.0,2975.0,GASKET SET KC4
ACR SPARES,2022-08-22,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-22,082.03.110.50.,7.0,2944.0,20608.0,PISTON KC/KCX
ACR SPARES,2022-08-23,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-23,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-23,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-23,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-24,336.40.401.50.,6.0,5277.0,31662.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-24,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-24,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-08-25,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-25,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-26,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-26,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-08-26,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-26,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-26,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-26,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-26,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-26,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-26,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-27,336.40.401.50.,18.0,6408.0,115344.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-27,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-27,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-27,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-27,336.40.401.50.,30.0,6408.0,192240.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-27,082.03.110.50.,48.0,2944.0,141312.0,PISTON KC/KCX
ACR SPARES,2022-08-27,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-29,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-29,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-29,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-08-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-29,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-08-29,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-08-30,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-08-30,084.19.001.50.,1.0,2975.0,2975.0,GASKET SET KC4
ACR SPARES,2022-08-30,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-30,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-08-30,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-08-30,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-01,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-09-01,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-01,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2022-09-01,082.04.030.50.,22.0,1509.0,33198.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-01,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-01,993.00.311.00.,18.0,93.0,1674.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-09-01,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-02,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2022-09-02,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-02,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-06,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-06,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-06,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-09-06,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2022-09-06,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-06,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-09-06,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-06,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-06,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2022-09-06,084.19.001.50.,1.0,2975.0,2975.0,GASKET SET KC4
ACR SPARES,2022-09-07,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-08,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-08,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-09-08,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-09,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2022-09-09,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-09,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-10,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-09-10,082.04.030.50.,11.0,1509.0,16599.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-10,993.00.311.00.,20.0,93.0,1860.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2022-09-12,084.19.001.50.,2.0,2975.0,5950.0,GASKET SET KC4
ACR SPARES,2022-09-12,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-09-12,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-13,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-13,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-13,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-13,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-13,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2022-09-14,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-14,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-14,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-14,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-14,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-14,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2022-09-14,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2022-09-16,082.08.000.50.,20.0,6137.0,122740.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-16,082.03.110.50.,50.0,2944.0,147200.0,PISTON KC/KCX
ACR SPARES,2022-09-17,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-17,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-17,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2022-09-17,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-17,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-17,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-19,082.03.110.50.,7.0,2944.0,20608.0,PISTON KC/KCX
ACR SPARES,2022-09-19,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-21,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2022-09-21,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-21,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-21,082.04.030.50.,48.0,1509.0,72432.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-21,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-21,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-21,082.04.030.50.,36.0,1509.0,54324.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-21,336.40.401.50.,36.0,6408.0,230688.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-21,082.04.030.50.,36.0,1509.0,54324.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2022-09-21,082.03.110.50.,36.0,2944.0,105984.0,PISTON KC/KCX
ACR SPARES,2022-09-21,336.40.401.50.,36.0,6408.0,230688.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-21,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2022-09-21,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2022-09-21,082.03.110.50.,36.0,2944.0,105984.0,PISTON KC/KCX
ACR SPARES,2022-09-21,082.04.030.50.,36.0,1509.0,54324.0,BEARING BUSH BIG END CON ROD KC/KCX
